loan_id,installment_no,risk_bucket,pred_prob,target,missed_payment_last_3m,late_payment_last_3m,dpd_trend_slope,max_dpd_last_3m,sma_encoded,rolling_30d_balance_volatility,both_shocks_flag,income_shock_flag_3m,cash_flow_trend,bureau_score,risk_tier_encoded,grade_encoded,emi_to_income_ratio,payment_ratio_last_month
LN00000259,14,RED,0.4740812278532591,0,0.0,0.0,0.0,0.0,0,0.07529999999999999,0,0.0,-0.12010000000000004,788,0,0,0.007268496830007183,1.0
LN00000262,24,AMBER,0.31225681003548506,0,0.0,1.0,-5.5,11.0,0,0.3781666666666667,0,1.0,-0.11365,543,2,7,0.19804236755227164,1.0
LN00000263,13,RED,0.5409975064797784,0,0.0,1.0,0.0,50.0,0,0.20566666666666666,0,0.0,-0.045450000000000046,618,1,5,0.12699480298864144,1.0
LN00000264,28,AMBER,0.3822314303693804,0,0.0,0.0,0.0,0.0,0,0.22286666666666666,0,0.0,-0.039549999999999974,697,1,4,0.05093140821161416,1.0
LN00000265,11,AMBER,0.39872271353607186,0,0.0,0.0,0.0,0.0,0,0.2182666666666667,0,0.0,0.22004999999999997,658,1,4,0.352423951690276,1.0
LN00000266,16,AMBER,0.43766393734072484,0,0.0,2.0,4.0,17.0,1,0.04193333333333333,0,0.0,0.1345,694,0,2,0.03744071754714131,1.0
LN00000269,22,RED,0.5171189525706408,0,0.0,0.0,0.0,0.0,0,0.24629999999999996,0,0.0,-0.043800000000000006,678,1,4,0.19274371652245573,1.0
LN00000270,24,AMBER,0.2935140112131048,0,0.0,0.0,0.0,0.0,0,0.14256666666666667,0,0.0,-0.11224999999999996,668,1,4,0.16150960159610947,1.0
LN00000271,33,AMBER,0.43356712389845564,0,0.0,0.0,0.0,0.0,0,0.09353333333333334,0,0.0,0.12989999999999996,787,0,0,0.03287483001481662,1.0
LN00000273,7,RED,0.5240267620409982,0,0.0,0.0,0.0,0.0,0,0.48340000000000005,0,0.0,-0.09390000000000001,0,3,8,0.22173233174919513,1.0
LN00000274,19,AMBER,0.44795602486473884,0,0.0,0.0,0.0,0.0,0,0.10203333333333335,0,0.0,-0.08434999999999998,654,1,4,0.07896053058069663,1.0
LN00000275,10,AMBER,0.4153485822881539,0,0.0,0.0,0.0,0.0,0,0.0768,0,0.0,0.1634,704,0,1,0.09018236380424746,1.0
LN00000277,33,RED,0.5929430940652197,0,0.0,1.0,-22.0,44.0,0,0.5626333333333333,0,0.0,0.1718,454,2,7,0.1339539978094195,1.0
LN00000278,22,AMBER,0.3236304153274511,0,0.0,0.0,0.0,0.0,0,0.08390000000000002,0,0.0,-0.1084,735,0,1,0.08954409279459209,1.0
LN00000281,23,RED,0.558805669634608,0,0.0,0.0,0.0,0.0,0,0.49076666666666674,0,1.0,-0.12885000000000002,0,3,8,0.09706593340182511,1.0
LN00000283,22,RED,0.5767774549362648,0,0.0,0.0,0.0,0.0,0,0.19616666666666663,0,0.0,-0.09275,662,1,4,0.08882748431578272,1.0
LN00000284,34,RED,0.5982737663187596,0,0.0,0.0,0.0,0.0,0,0.2698,0,0.0,-0.16454999999999997,544,2,7,0.10101721208539559,1.0
LN00000286,10,AMBER,0.3993694110929032,0,0.0,0.0,0.0,0.0,0,0.10189999999999999,0,1.0,0.11959999999999998,791,0,0,0.19758886108172727,1.0
LN00000287,7,RED,0.5467617444742059,0,0.0,0.0,0.0,0.0,0,0.15636666666666668,0,0.0,0.09759999999999996,646,1,5,0.1905720996732026,1.0
LN00000288,12,AMBER,0.2600553446136518,0,0.0,0.0,0.0,0.0,0,0.36246666666666666,0,0.0,-0.07070000000000004,586,2,7,0.3338259689337958,1.0
LN00000290,36,AMBER,0.2572321217839465,0,0.0,0.0,0.0,0.0,0,0.08863333333333334,0,0.0,-0.0695,734,0,1,0.05820020177110189,1.0
LN00000292,48,GREEN,0.13372407051260324,0,0.0,1.0,0.0,38.0,0,0.11336666666666667,0,1.0,-0.10235000000000002,728,0,1,0.05144283968554851,1.0
LN00000293,35,RED,0.523157068413529,0,0.0,0.0,0.0,0.0,0,0.28730000000000006,0,0.0,0.0806,590,2,7,0.183174278904616,1.0
LN00000294,22,RED,0.593848663791507,0,0.0,0.0,0.0,0.0,0,0.28246666666666664,0,0.0,-0.018699999999999994,603,2,6,0.24283202695773204,1.0
LN00000295,11,RED,0.5621111428686018,0,0.0,1.0,-28.0,56.0,0,0.4741666666666667,0,1.0,0.08000000000000002,555,2,7,0.33476266002039196,1.0
LN00000296,8,RED,0.847179584389547,0,0.0,2.0,6.5,15.0,1,0.5493333333333333,1,1.0,-0.21935,0,3,8,0.09755354670575779,1.0
LN00000297,45,AMBER,0.32064418946845236,0,0.0,0.0,0.0,0.0,0,0.1324,0,0.0,-0.014849999999999974,745,0,1,0.08901448328432973,1.0
LN00000298,30,AMBER,0.44448800376551345,0,0.0,1.0,0.0,19.0,0,0.14736666666666667,0,0.0,-0.09900000000000003,777,0,0,0.03636821772473044,1.0
LN00000299,5,RED,0.4519016685255408,0,0.0,0.0,0.0,0.0,0,0.4098333333333333,0,0.0,0.022050000000000014,607,1,5,0.11929226838050253,1.0
LN00000302,18,AMBER,0.29921477256661494,0,0.0,0.0,0.0,0.0,0,0.09599999999999999,0,0.0,0.0015000000000000013,734,0,1,0.06734082537070626,1.0
LN00000306,5,RED,0.5021667846372038,0,0.0,0.0,0.0,0.0,0,0.15573333333333333,0,0.0,-0.09755000000000003,729,1,5,0.37274194332377386,1.0
LN00000310,5,AMBER,0.3435892692979611,0,0.0,0.0,0.0,0.0,0,0.2543666666666667,0,0.0,0.1602,679,1,4,0.1523146932224411,1.0
LN00000311,34,RED,0.5784909936848678,0,0.0,1.0,-5.5,11.0,0,0.3888,0,1.0,0.21535,0,3,8,0.12364079548092548,1.0
LN00000312,30,AMBER,0.3728366986398516,0,0.0,0.0,0.0,0.0,0,0.18776666666666664,0,0.0,-0.1255,618,1,5,0.11771886440225957,1.0
LN00000313,17,RED,0.5183439271915635,1,0.0,1.0,-8.5,17.0,0,0.33109999999999995,0,0.0,-0.04594999999999999,754,1,5,0.14725085681961866,1.0
LN00000314,11,AMBER,0.42552568345118963,1,0.0,0.0,0.0,0.0,0,0.13503333333333334,0,0.0,-0.13605,712,0,1,0.05799604082631786,1.0
LN00000315,6,RED,0.4852552415846696,0,0.0,0.0,0.0,0.0,0,0.26576666666666665,0,0.0,0.055499999999999994,638,1,5,0.20387166007523874,1.0
LN00000319,11,RED,0.5364769171340931,0,0.0,0.0,0.0,0.0,0,0.18286666666666665,0,0.0,-0.10835,639,1,5,0.15085197750836318,1.0
LN00000320,47,AMBER,0.4376475914561486,0,0.0,1.0,-5.5,11.0,0,0.10066666666666668,0,0.0,0.03420000000000001,747,0,1,0.03951629272781402,1.0
LN00000321,21,RED,0.5248929846270115,0,0.0,2.0,-14.0,41.0,1,0.3099,0,0.0,0.09045000000000003,585,2,7,0.05356310045704692,1.0
LN00000322,4,RED,0.7888203366884649,0,0.0,0.0,0.0,0.0,0,0.1883,0,0.0,-0.33449999999999996,793,0,0,0.16386716625967632,1.0
LN00000323,10,RED,0.4683956973106751,0,0.0,0.0,0.0,0.0,0,0.32293333333333335,0,0.0,-0.1063,595,1,5,0.1589988337259027,1.0
LN00000324,23,RED,0.5145010904746964,0,0.0,0.0,0.0,0.0,0,0.3347,0,0.0,-0.09065000000000001,561,2,7,0.16626498836723735,1.0
LN00000325,35,RED,0.5248449539920713,0,0.0,0.0,0.0,0.0,0,0.3711,0,0.0,-0.15974999999999998,0,3,8,0.1529507125114394,1.0
LN00000326,18,AMBER,0.21419191734918447,0,0.0,0.0,0.0,0.0,0,0.25593333333333335,0,0.0,0.030200000000000005,603,1,5,0.20298532517463586,1.0
LN00000327,36,AMBER,0.22291538890607274,0,0.0,0.0,0.0,0.0,0,0.21943333333333334,0,1.0,0.04594999999999999,494,2,7,0.11495583626175324,1.0
LN00000328,9,AMBER,0.44560964075425963,0,0.0,0.0,0.0,0.0,0,0.24949999999999997,0,0.0,0.00045000000000000595,632,1,5,0.11969580299622613,1.0
LN00000329,12,GREEN,0.166349701553336,0,0.0,0.0,0.0,0.0,0,0.13346666666666665,0,0.0,0.045499999999999985,643,0,2,0.20625243570613536,1.0
LN00000330,22,RED,0.510055118911313,0,0.0,0.0,0.0,0.0,0,0.6894666666666667,0,0.0,0.15969999999999998,515,2,7,0.08607520755331272,1.0
LN00000331,23,RED,0.4501431919784207,0,0.0,0.0,0.0,0.0,0,0.1301,0,0.0,-0.0015499999999999958,773,0,0,0.037720458506066874,1.0
LN00000333,5,RED,0.5478384088002857,0,0.0,0.0,0.0,0.0,0,0.2979,0,0.0,-0.16024999999999995,519,2,7,0.1612701781465046,1.0
LN00000334,16,RED,0.5838331829203977,0,0.0,0.0,0.0,0.0,0,0.41850000000000004,0,0.0,-0.011150000000000049,0,3,8,0.21826263741780033,1.0
LN00000335,18,AMBER,0.23858790345146857,0,0.0,1.0,-30.0,60.0,0,0.18766666666666668,0,1.0,0.0685,509,2,7,0.10182829672992305,1.0
LN00000338,12,GREEN,0.17357689823426548,0,0.0,0.0,0.0,0.0,0,0.09983333333333333,0,0.0,-0.05860000000000004,779,0,0,0.13545803083448893,1.0
LN00000339,24,AMBER,0.25850005916562147,0,0.0,0.0,0.0,0.0,0,0.079,0,0.0,0.14629999999999999,781,0,0,0.08529633350075339,1.0
LN00000340,27,RED,0.546592914017472,0,0.0,0.0,0.0,0.0,0,0.4912,0,1.0,0.006099999999999994,653,2,7,0.06394313109604893,1.0
LN00000342,21,RED,0.48805633205281523,0,0.0,0.0,0.0,0.0,0,0.1626,0,0.0,0.0665,661,0,2,0.024450500249694338,1.0
LN00000344,38,RED,0.598318955047914,1,0.0,0.0,0.0,0.0,0,0.5059,0,0.0,0.06165000000000004,607,2,6,0.1457546096061917,1.0
LN00000345,10,AMBER,0.40289583932529804,0,0.0,0.0,0.0,0.0,0,0.23033333333333336,0,0.0,0.04625000000000001,707,1,5,0.3009504250225141,1.0
LN00000346,24,RED,0.5932388589238098,0,0.0,1.0,0.0,24.0,0,0.5968,0,0.0,-0.12829999999999997,0,3,8,0.18162249689642143,1.0
LN00000348,15,RED,0.5456080197507795,0,0.0,1.0,-1.0,2.0,0,0.27316666666666667,0,1.0,-0.10050000000000003,587,1,5,0.10180424308071565,1.0
LN00000349,20,AMBER,0.39383689951452977,0,0.0,0.0,0.0,0.0,0,0.22113333333333332,0,0.0,-0.10979999999999995,649,1,5,0.15694463704170605,1.0
LN00000351,13,AMBER,0.3942730951277165,0,0.0,0.0,0.0,0.0,0,0.13136666666666666,0,0.0,-0.035099999999999965,700,0,1,0.023671125023148012,1.0
LN00000358,43,RED,0.4927415816934539,0,0.0,0.0,0.0,0.0,0,0.13363333333333335,0,0.0,0.007900000000000018,771,0,0,0.13297580269892972,1.0
LN00000359,11,RED,0.5217857357137183,0,0.0,1.0,-1.0,2.0,0,0.38536666666666664,0,0.0,0.0046499999999999875,613,1,5,0.16003327704380652,1.0
LN00000360,12,GREEN,0.18183106736277257,0,0.0,0.0,0.0,0.0,0,0.38683333333333336,0,0.0,-0.005149999999999988,0,3,8,0.19289916755335795,1.0
LN00000363,6,AMBER,0.35307999851728455,0,0.0,0.0,0.0,0.0,0,0.2158,0,0.0,0.15775,713,1,5,0.08641107085546015,1.0
LN00000364,8,AMBER,0.4023967221368781,0,0.0,1.0,-15.0,30.0,0,0.16203333333333333,0,0.0,-0.04435,678,1,4,0.12094035496072157,1.0
LN00000366,30,RED,0.4527893391096709,0,0.0,0.0,0.0,0.0,0,0.13696666666666668,0,0.0,-0.043899999999999995,755,0,0,0.042206384814495256,1.0
LN00000367,23,AMBER,0.367407554229393,0,0.0,0.0,0.0,0.0,0,0.22863333333333333,0,0.0,-0.05165000000000003,636,1,5,0.17301065775367344,1.0
LN00000368,8,AMBER,0.29150989998212246,0,0.0,0.0,0.0,0.0,0,0.11856666666666667,0,0.0,0.01319999999999999,749,0,1,0.13587801743993405,1.0
LN00000369,29,RED,0.5318885920464613,0,0.0,1.0,-22.5,45.0,0,0.3662666666666667,0,0.0,-0.03270000000000001,490,2,7,0.10896284016012293,1.0
LN00000370,18,GREEN,0.18743588329680386,0,0.0,0.0,0.0,0.0,0,0.30763333333333337,0,0.0,0.14655,610,1,5,0.15331123349195316,1.0
LN00000372,47,AMBER,0.34045104468023435,0,0.0,0.0,0.0,0.0,0,0.1328,0,0.0,-0.11180000000000001,647,1,5,0.08364146706586827,1.0
LN00000374,46,AMBER,0.418107240203741,0,0.0,1.0,0.0,4.0,0,0.07793333333333334,0,1.0,0.011649999999999994,659,0,2,0.07090283290482341,1.0
LN00000375,12,GREEN,0.15598880848145819,0,0.0,0.0,0.0,0.0,0,0.06666666666666667,0,0.0,-0.014100000000000001,746,0,1,0.2178197759596096,1.0
LN00000376,47,AMBER,0.4245010840418859,1,0.0,0.0,0.0,0.0,0,0.1418,0,0.0,-0.14484999999999998,674,0,2,0.05589919865484692,1.0
LN00000377,46,RED,0.5554324549961336,0,0.0,0.0,0.0,0.0,0,0.26696666666666663,0,0.0,-0.15145000000000003,667,1,4,0.08399879807692308,1.0
LN00000379,4,RED,0.6123206398065589,0,0.0,0.0,0.0,0.0,0,0.49796666666666667,1,1.0,-0.12185000000000001,0,3,8,0.06162282916974241,1.0
LN00000380,32,AMBER,0.3690784303600546,0,0.0,0.0,0.0,0.0,0,0.1257,0,0.0,0.09939999999999999,674,0,2,0.14407990784679528,1.0
LN00000382,35,AMBER,0.41369074179606774,0,0.0,0.0,0.0,0.0,0,0.18556666666666666,0,0.0,-0.04360000000000003,671,0,2,0.10109881872463618,1.0
LN00000384,16,RED,0.5173471282408326,0,0.0,1.0,15.0,30.0,1,0.4571666666666667,0,0.0,0.07450000000000001,518,2,7,0.11662391650451087,1.0
LN00000386,22,RED,0.5753765233765592,0,0.0,0.0,0.0,0.0,0,0.27240000000000003,0,0.0,-0.10525000000000001,529,2,7,0.1806843989769821,1.0
LN00000387,12,RED,0.5216565397275637,0,0.0,0.0,0.0,0.0,0,0.22946666666666662,0,0.0,0.03620000000000001,671,1,4,0.14742932408121306,1.0
LN00000390,10,RED,0.4635291023099942,0,0.0,1.0,-12.5,25.0,0,0.1223,0,0.0,-0.1517,758,0,0,0.24693001397180236,1.0
LN00000391,4,RED,0.837318455193011,0,0.0,0.0,0.0,0.0,0,0.3045333333333333,1,1.0,-0.14475000000000002,635,1,5,0.26788473030698745,1.0
LN00000392,15,RED,0.480126512220628,0,0.0,0.0,0.0,0.0,0,0.43946666666666667,0,0.0,-0.07014999999999999,592,2,7,0.1827630453378956,1.0
LN00000393,13,RED,0.574606864628551,0,0.0,0.0,0.0,0.0,0,0.3809666666666667,0,0.0,-0.008899999999999963,606,1,5,0.11235737071678131,1.0
LN00000394,48,GREEN,0.08615791944597728,0,0.0,0.0,0.0,0.0,0,0.0808,0,0.0,0.026949999999999974,681,0,2,0.1306415749617254,1.0
LN00000395,20,RED,0.5617990426015026,0,0.0,0.0,0.0,0.0,0,0.16346666666666668,0,0.0,0.05975,685,1,4,0.08699155699031537,1.0
LN00000396,33,RED,0.48370448659240234,0,0.0,0.0,0.0,0.0,0,0.12316666666666669,0,0.0,-0.1592,748,0,1,0.03827823056601652,1.0
LN00000397,4,RED,0.4714883769093563,0,0.0,0.0,0.0,0.0,0,0.09749999999999999,0,0.0,-0.12924999999999998,738,0,1,0.43953763919821826,1.0
LN00000398,44,RED,0.4779567798891633,0,0.0,0.0,0.0,0.0,0,0.30913333333333337,0,0.0,0.07890000000000003,588,1,5,0.03779518089746005,1.0
LN00000399,6,RED,0.5793560960647641,1,0.0,1.0,2.0,4.0,1,0.33546666666666675,0,0.0,-0.021650000000000003,662,1,4,0.05255909531164105,1.0
LN00000400,40,RED,0.5098298948627136,0,0.0,0.0,0.0,0.0,0,0.27063333333333334,0,1.0,0.15814999999999999,639,1,5,0.14313366270972877,1.0
LN00000402,17,AMBER,0.37748715169862496,0,0.0,1.0,0.0,5.0,0,0.18526666666666666,0,0.0,0.21225,619,1,5,0.04990065190677525,1.0
LN00000403,42,RED,0.4620563815523458,0,0.0,0.0,0.0,0.0,0,0.2194,0,0.0,-0.13405,698,1,4,0.08664731189265622,1.0
LN00000404,21,RED,0.5620328434048462,0,0.0,0.0,0.0,0.0,0,0.5057333333333333,0,1.0,-0.09840000000000002,593,2,7,0.25903519946362724,1.0
LN00000406,22,RED,0.537475885456496,0,0.0,0.0,0.0,0.0,0,0.19203333333333336,0,0.0,-0.08515,658,1,4,0.17815145898110502,1.0
LN00000409,33,RED,0.5717990694484221,0,0.0,0.0,0.0,0.0,0,0.28463333333333335,0,0.0,-0.10274999999999995,604,1,5,0.17461559630732282,1.0
LN00000411,34,AMBER,0.3972330872904774,0,0.0,0.0,0.0,0.0,0,0.3004,0,0.0,0.07430000000000003,648,1,5,0.12658762080330707,1.0
LN00000412,24,AMBER,0.2750194285427181,0,0.0,1.0,0.0,50.0,0,0.5355333333333333,0,0.0,-0.08854999999999996,562,2,7,0.19401630184710447,1.0
LN00000413,6,GREEN,0.1537736710327903,0,0.0,1.0,-2.5,5.0,0,0.41063333333333335,0,0.0,0.008199999999999985,592,2,7,0.7271001475588631,1.0
LN00000414,15,AMBER,0.38218761779126725,0,0.0,0.0,0.0,0.0,0,0.09293333333333335,0,0.0,-0.08465,770,0,0,0.17698203527913509,1.0
LN00000415,35,AMBER,0.32434648198111105,0,0.0,0.0,0.0,0.0,0,0.25366666666666665,0,0.0,0.09050000000000002,704,1,5,0.08027184173803596,1.0
LN00000417,4,GREEN,0.008739343861955169,0,0.0,3.0,-14.0,56.0,4,0.3256666666666667,1,1.0,0.065,719,0,1,0.1768060114009328,1.0
LN00000418,10,AMBER,0.40883790745352455,0,0.0,0.0,0.0,0.0,0,0.1285666666666667,0,0.0,-0.08205000000000001,728,0,1,0.22220517295195938,1.0
LN00000421,6,AMBER,0.20173197626092362,0,0.0,1.0,9.5,19.0,1,0.4009666666666667,0,0.0,0.09310000000000002,626,2,6,0.418493265993266,1.0
LN00000422,24,AMBER,0.2987986144237334,0,0.0,0.0,0.0,0.0,0,0.5099666666666667,0,0.0,0.02915000000000001,503,2,7,0.10215057646895402,1.0
LN00000423,23,RED,0.5003318499332877,0,0.0,1.0,-27.0,54.0,0,0.3879666666666666,0,0.0,0.0044500000000000095,531,2,7,0.1952085585044634,1.0
LN00000424,16,RED,0.506107403488258,0,0.0,0.0,0.0,0.0,0,0.4484666666666666,1,1.0,-0.19115000000000001,622,2,6,0.038968504145585545,1.0
LN00000426,15,RED,0.4650098955639514,0,0.0,0.0,0.0,0.0,0,0.1732,0,0.0,0.01849999999999996,697,1,4,0.11183538377386128,1.0
LN00000430,6,GREEN,0.16414279981085725,0,0.0,1.0,-15.5,31.0,0,0.14643333333333333,0,1.0,-0.13205,679,0,2,0.04563468418493911,1.0
LN00000432,20,RED,0.4775118792961265,0,0.0,0.0,0.0,0.0,0,0.06336666666666667,0,0.0,-0.04799999999999999,684,0,2,0.1318397899673327,1.0
LN00000433,22,RED,0.5120245112163784,1,0.0,1.0,-29.0,58.0,0,0.26833333333333337,0,0.0,0.2549,689,1,4,0.2593674030698252,1.0
LN00000434,10,AMBER,0.4420379747402384,0,0.0,0.0,0.0,0.0,0,0.26940000000000003,0,0.0,-0.08095,668,1,4,0.21226914597255217,1.0
LN00000436,36,AMBER,0.3019605512071126,0,0.0,0.0,0.0,0.0,0,0.24873333333333333,0,0.0,0.03720000000000001,581,1,5,0.06636974021865223,1.0
LN00000437,4,RED,0.5149932258794259,0,0.0,0.0,0.0,0.0,0,0.31893333333333335,0,0.0,-0.2832,563,2,7,0.11732024919199963,1.0
LN00000439,11,RED,0.5401435738059631,0,0.0,0.0,0.0,0.0,0,0.1885,0,0.0,0.029200000000000004,706,1,5,0.2021188590360822,1.0
LN00000440,43,AMBER,0.4399893451191211,0,0.0,0.0,0.0,0.0,0,0.12006666666666665,0,0.0,-0.026600000000000013,768,0,0,0.06450755449435093,1.0
LN00000441,24,AMBER,0.2891130136319488,0,0.0,1.0,0.0,1.0,0,0.1741,0,0.0,-0.06525000000000003,654,1,4,0.06840160985700153,1.0
LN00000442,42,AMBER,0.2567102374975359,0,0.0,0.0,0.0,0.0,0,0.24443333333333336,0,0.0,0.252,715,1,5,0.0820085782292084,1.0
LN00000445,35,RED,0.5514303172773979,0,0.0,0.0,0.0,0.0,0,0.32896666666666663,0,0.0,0.06585000000000002,0,3,8,0.07949960250861231,1.0
LN00000447,4,AMBER,0.38486016476881285,0,0.0,1.0,0.0,32.0,0,0.1755,0,1.0,0.06540000000000001,662,1,4,0.12182257850801642,1.0
LN00000449,23,RED,0.5605203719444066,0,0.0,0.0,0.0,0.0,0,0.32413333333333333,0,0.0,0.0015499999999999958,502,2,7,0.1342815660358466,1.0
LN00000450,23,AMBER,0.23575734367369153,0,0.0,0.0,0.0,0.0,0,0.19226666666666667,0,1.0,0.015300000000000036,694,0,2,0.029335168018539977,1.0
LN00000451,12,GREEN,0.18307577657153076,0,0.0,0.0,0.0,0.0,0,0.37266666666666665,0,0.0,0.14600000000000002,547,2,7,0.31541532127865674,1.0
LN00000452,24,AMBER,0.2679973303150235,0,0.0,0.0,0.0,0.0,0,0.2987666666666667,0,0.0,-0.1958,0,3,8,0.1528313127090301,1.0
LN00000453,18,GREEN,0.18734330281782266,0,0.0,1.0,-5.5,11.0,0,0.37766666666666665,1,1.0,-0.0343,567,2,7,0.21186799751022586,1.0
LN00000455,24,AMBER,0.3137315558658218,0,0.0,1.0,0.0,53.0,0,0.09843333333333333,0,0.0,-0.12614999999999998,690,0,2,0.159070197362306,1.0
LN00000456,38,AMBER,0.3482013223485897,0,0.0,0.0,0.0,0.0,0,0.09706666666666668,0,0.0,-0.11249999999999999,766,0,0,0.03378832874163655,1.0
LN00000457,6,GREEN,0.12303371036258512,0,0.0,1.0,-6.0,12.0,0,0.29673333333333335,0,0.0,-0.3133,702,2,7,0.07495239041515557,1.0
LN00000458,12,GREEN,0.19578024359207613,0,0.0,0.0,0.0,0.0,0,0.13206666666666667,0,0.0,-0.05219999999999997,626,1,5,0.2898043921447188,1.0
LN00000459,18,RED,0.48849069967676917,0,0.0,0.0,0.0,0.0,0,0.5890333333333334,0,1.0,0.10805000000000001,0,3,8,0.21203791223058946,1.0
LN00000461,59,RED,0.49462113067282365,0,0.0,0.0,0.0,0.0,0,0.1069,0,0.0,0.12109999999999999,712,0,1,0.07023742146954384,1.0
LN00000462,46,RED,0.46618863300921715,0,0.0,0.0,0.0,0.0,0,0.12533333333333332,0,0.0,0.07105,725,0,1,0.05893920460180502,1.0
LN00000463,35,RED,0.4746014209979664,1,0.0,0.0,0.0,0.0,0,0.09883333333333333,0,0.0,0.09410000000000002,721,0,1,0.023207337226681064,1.0
LN00000465,11,AMBER,0.3845266063913929,0,0.0,0.0,0.0,0.0,0,0.09570000000000001,0,0.0,-0.09939999999999999,763,0,0,0.13235255374868665,1.0
LN00000466,4,RED,0.5212158254750028,0,0.0,0.0,0.0,0.0,0,0.1804,0,0.0,-0.1064,608,1,5,0.44911062716240185,1.0
LN00000469,12,RED,0.5928261273180397,0,0.0,0.0,0.0,0.0,0,0.3783,0,1.0,-0.10479999999999998,0,3,8,0.15678936906427152,1.0
LN00000470,5,AMBER,0.40666560674622987,0,0.0,0.0,0.0,0.0,0,0.32316666666666666,0,0.0,-0.12259999999999999,676,1,4,0.16809321024419296,1.0
LN00000471,24,GREEN,0.16144402238186195,0,0.0,0.0,0.0,0.0,0,0.37329999999999997,0,0.0,0.051549999999999985,0,3,8,0.2584170289311947,1.0
LN00000472,32,RED,0.5668350894023028,0,0.0,1.0,-26.0,52.0,0,0.5067333333333334,0,0.0,-0.01144999999999996,551,2,7,0.1043985836865502,1.0
LN00000473,47,AMBER,0.35448847087825947,0,0.0,0.0,0.0,0.0,0,0.15776666666666667,0,0.0,0.0343,715,1,5,0.1352705705140275,1.0
LN00000474,45,AMBER,0.4410110995892505,1,0.0,1.0,-20.0,40.0,0,0.0916,0,0.0,-0.008950000000000014,697,0,2,0.12004233683101731,1.0
LN00000475,17,RED,0.5516745078347807,0,0.0,0.0,0.0,0.0,0,0.5224000000000001,0,0.0,-0.10379999999999998,587,2,7,0.07867603469096499,1.0
LN00000477,9,RED,0.5216358140766817,0,0.0,1.0,0.0,58.0,0,0.6445666666666666,0,0.0,0.024949999999999972,576,2,7,0.14840952958694095,1.0
LN00000480,19,RED,0.46223280152186824,0,0.0,0.0,0.0,0.0,0,0.12766666666666668,0,0.0,0.05185000000000001,749,0,1,0.16192832995267073,1.0
LN00000481,7,RED,0.5137824990781636,0,0.0,0.0,0.0,0.0,0,0.23850000000000002,0,0.0,-0.023400000000000032,646,1,5,0.11357281016855485,1.0
LN00000484,48,GREEN,0.18542457746378027,0,0.0,0.0,0.0,0.0,0,0.3692666666666667,0,1.0,0.14735,625,2,6,0.09529329232097566,1.0
LN00000485,41,AMBER,0.2995395952454393,1,0.0,0.0,0.0,0.0,0,0.11533333333333333,0,0.0,0.1637,734,0,1,0.07742787518906503,1.0
LN00000489,22,AMBER,0.2913554656330297,0,0.0,1.0,0.0,24.0,0,0.09889999999999999,0,0.0,0.23029999999999998,661,0,2,0.09402830446423692,1.0
LN00000492,18,AMBER,0.24637931464256796,0,0.0,0.0,0.0,0.0,0,0.4083666666666666,0,0.0,0.09695000000000004,511,2,7,0.14561007574579624,1.0
LN00000493,6,GREEN,0.13299842066585013,0,0.0,0.0,0.0,0.0,0,0.15979999999999997,0,0.0,-0.0731,660,1,4,0.07516919647329927,1.0
LN00000496,33,AMBER,0.37400702935732144,0,0.0,0.0,0.0,0.0,0,0.32583333333333336,0,0.0,0.045650000000000024,721,1,5,0.1003606663431991,1.0
LN00000497,4,RED,0.49121181203042075,0,0.0,1.0,-14.0,28.0,0,0.5078,0,1.0,-0.07725000000000004,685,2,7,0.34134936591401177,1.0
LN00000498,11,RED,0.5412503343675842,0,0.0,2.0,11.5,23.0,1,0.3057,0,0.0,-0.013350000000000029,541,2,7,0.162590912885006,1.0
LN00000499,24,AMBER,0.2904999805632709,0,0.0,0.0,0.0,0.0,0,0.1803,0,0.0,-0.11175000000000002,654,1,4,0.06340555600638373,1.0
LN00000502,42,RED,0.4894899540054424,0,0.0,0.0,0.0,0.0,0,0.05910000000000001,0,0.0,0.18964999999999999,758,0,0,0.025275677907066744,1.0
LN00000503,17,RED,0.5251094144046099,0,0.0,0.0,0.0,0.0,0,0.22696666666666665,0,0.0,0.04830000000000001,640,1,5,0.0691118898288061,1.0
LN00000504,19,RED,0.46390261348470396,0,0.0,0.0,0.0,0.0,0,0.14166666666666664,0,0.0,-0.18345,685,1,4,0.12976733715289113,1.0
LN00000506,13,AMBER,0.40740679915228417,0,0.0,1.0,8.5,17.0,1,0.20270000000000002,0,0.0,0.12455,705,0,1,0.10101041342581579,1.0
LN00000509,31,RED,0.46494840984116326,1,0.0,1.0,-20.0,40.0,0,0.13536666666666666,0,0.0,-0.03115000000000001,717,1,5,0.10350529130762726,1.0
LN00000510,43,RED,0.5861952229260542,0,0.0,0.0,0.0,0.0,0,0.6411666666666667,0,0.0,0.04930000000000001,0,3,8,0.08093256517594397,1.0
LN00000511,20,RED,0.6078141215635335,0,0.0,0.0,0.0,0.0,0,0.29519999999999996,0,0.0,0.1741,0,3,8,0.07232698961937717,1.0
LN00000512,17,AMBER,0.3986805723355045,0,0.0,1.0,0.0,10.0,0,0.17613333333333334,0,0.0,-0.2617,667,1,4,0.1116514687683189,1.0
LN00000514,6,GREEN,0.18508260308668692,0,0.0,0.0,0.0,0.0,0,0.5486333333333333,0,0.0,0.1405,689,2,7,0.44552500574404535,1.0
